39;1;1;CRECHE COLLECTIVE 7, RUE DE COTTE; 2.3770422;48.8487177;RUE DE COTTE;75012;Paris;marker
40;1;1;MINI CRECHE 4, RUE DE TOUL; 2.4024695;48.8377212;RUE DE TOUL;75012;Paris;marker
41;1;1;CRECHE COLLECTIVE 18 RUE DU MOULIN DE LA POINTE; 2.356799;48.8237743;RUE DU MOULIN DE LA POINTE;75013;Paris;marker
42;1;1;CRECHE COLLECTIVE 66 RUE PASCAL; 2.3473268;48.8337496;RUE PASCAL;75013;Paris;marker
43;1;2;CRECHE FAMILIALE 49 BD MASSENA; 2.3732939;48.8228159;BOULEVARD MASSENA;75013;Paris;marker
44;1;1;HALTE-CRECHE 28, RUE BROUSSAIS; 2.3364608;48.82895;RUE BROUSSAIS;75014;Paris;marker
45;1;1;CRECHE COLLECTIVE 131, RUE FALGUIERE; 2.3106843;48.8370919;RUE FALGUIERE;75015;Paris;marker
46;1;1;CRECHE COLLECTIVE 15, RUE MODIGLIANI; 2.280132;48.838578;RUE MODIGLIANI;75015;Paris;marker
47;1;1;MINI CRECHE 193 QUATER, RUE SAINT CHARLES; 2.2804288;48.8405838;RUE SAINT-CHARLES;75015;Paris;marker
48;1;1;CRECHE COLLECTIVE 71, AVENUE FELIX FAURE - COTE RUE; 2.2856727;48.8401583;AVENUE FELIX FAURE;75015;Paris;marker
49;1;2;CRECHE FAMILIALE (SECTION) 15 RUE MODIGLIANI; 2.280132;48.838578;RUE MODIGLIANI;75015;Paris;marker
50;1;1;CRECHE COLLECTIVE 6, RUE DU COMMANDANT SCHLOESING; 2.284496;48.8618599;RUE DU COMMANDANT SCHLOESING;75016;Paris;marker
51;1;1;CRECHE COLLECTIVE 78, RUE LAURISTON; 2.2883698;48.8677456;RUE LAURISTON;75016;Paris;marker
52;1;1;CRECHE COLLECTIVE 9-11 RUE ERLANGER; 2.2619369;48.8474041;RUE ERLANGER;75016;Paris;marker
53;1;1;CRECHE COLLECTIVE 35, RUE DAUTANCOURT; 2.3255384;48.8905142;RUE DAUTANCOURT;75017;Paris;marker
54;1;1;MINI CRECHE 158, RUE LEGENDRE; 2.3247577;48.8906159;RUE LEGENDRE;75017;Paris;marker
55;1;1;CRECHE COLLECTIVE 20 BIS, RUE DES BATIGNOLLES; 2.3215435;48.8845527;RUE DES BATIGNOLLES;75017;Paris;marker
56;1;1;CRECHE COLLECTIVE 16, RUE ROBERT HOUDIN; 2.3754853;48.8708029;RUE ROBERT-HOUDIN;75011;Paris;marker
57;1;1;CRECHE COLLECTIVE 14, RUE DURANTI; 2.3848663;48.860855;RUE DURANTI;75011;Paris;marker
58;1;1;CRECHE COLLECTIVE 4, RUE MARIE LAURENCIN; 2.4061105;48.8406598;RUE MARIE LAURENCIN;75012;Paris;marker
59;1;1;CRECHE COLLECTIVE 17, RUE LAMBLARDIE; 2.3978411;48.8405845;RUE LAMBLARDIE;75012;Paris;marker
60;1;1;CRECHE COLLECTIVE 8, PLACE DU BATAILLON DU PACIFIQUE 1ER ETAGE; 2.3522219;48.856614;PLACE DU BATAILLON DU PACIFIQUE;75012;Paris;marker
61;1;1;CRECHE COLLECTIVE 295, RUE DE CHARENTON; 2.3941314;48.8344464;RUE DE CHARENTON;75012;Paris;marker
62;1;1;CRECHE COLLECTIVE 6, RUE EUGENIE EBOUE; 2.3852983;48.845834;RUE EUGENIE EBOUE;75012;Paris;marker
63;1;1;CRECHE COLLECTIVE 61, RUE DU RENDEZ-VOUS; 2.4013921;48.8464367;RUE DU RENDEZ-VOUS;75012;Paris;marker
64;1;2;CRECHE FAMILIALE 43, RUE DE PICPUS; 2.3968249;48.8436282;RUE DE PICPUS;75012;Paris;marker
65;1;1;CRECHE COLLECTIVE 31 RUE DUNOIS; 2.3693241;48.8310514;RUE DUNOIS;75013;Paris;marker
66;1;1;CRECHE COLLECTIVE 1 RUE EUGENE OUDINE; 2.3775793;48.8261121;RUE EUGENE OUDINE;75013;Paris;marker
67;1;1;CRECHE COLLECTIVE 158 RUE DE TOLBIAC; 2.3536598;48.8259956;RUE DE TOLBIAC;75013;Paris;marker
68;1;1;CRECHE COLLECTIVE 19 RUE JEAN FAUTRIER; 2.371802;48.8258076;RUE JEAN FAUTRIER;75013;Paris;marker
69;1;1;CRECHE COLLECTIVE 33B RUE DES LONGUES RAIES; 2.3473325;48.8211735;RUE DES LONGUES RAIES;75013;Paris;marker
